date,x,competetion,type,id,teams
2018-05-30,club,RLC,male,1127805,Glamorgan vs Essex
2018-05-30,club,RLC,male,1127807,Middlesex vs Hampshire
2018-05-30,club,RLC,male,1127808,Derbyshire vs Yorkshire
2018-05-29,club,RLC,male,1127802,Somerset vs Kent
2018-05-29,club,RLC,male,1127804,Leicestershire vs Worcestershire
2018-05-27,club,RLC,male,1127794,Kent vs Hampshire
2018-05-27,club,RLC,male,1127795,Essex vs Surrey
2018-05-27,club,RLC,male,1127796,Lancashire vs Worcestershire
2018-05-27,club,RLC,male,1127797,Durham vs Northamptonshire
2018-05-27,club,RLC,male,1127799,Somerset vs Middlesex
2018-05-27,club,RLC,male,1127800,Leicestershire vs Yorkshire
2018-05-27,club,RLC,male,1127801,Warwickshire vs Nottinghamshire
2018-05-27,club,IPL,male,1136620,Chennai Super Kings vs Sunrisers Hyderabad
2018-05-25,club,RLC,male,1127786,Lancashire vs Warwickshire
2018-05-25,club,RLC,male,1127787,Glamorgan vs Kent
2018-05-25,club,RLC,male,1127788,Essex vs Somerset
2018-05-25,club,RLC,male,1127790,Durham vs Worcestershire
2018-05-25,club,RLC,male,1127791,Middlesex vs Sussex
2018-05-25,club,RLC,male,1127792,Derbyshire vs Leicestershire
2018-05-25,club,IPL,male,1136619,Kolkata Knight Riders vs Sunrisers Hyderabad
2018-05-24,international,Test,male,1119535,England vs Pakistan
2018-05-23,club,RLC,male,1127779,Essex vs Hampshire
2018-05-23,club,RLC,male,1127780,Worcestershire vs Yorkshire
2018-05-23,club,RLC,male,1127781,Gloucestershire vs Surrey
2018-05-23,club,RLC,male,1127782,Lancashire vs Northamptonshire
2018-05-23,club,RLC,male,1127783,Middlesex vs Glamorgan
2018-05-23,club,RLC,male,1127784,Durham vs Derbyshire
2018-05-23,club,RLC,male,1127785,Nottinghamshire vs Leicestershire
2018-05-23,club,IPL,male,1136618,Kolkata Knight Riders vs Rajasthan Royals
2018-05-22,club,RLC,male,1127778,Sussex vs Somerset
2018-05-22,club,IPL,male,1136617,Sunrisers Hyderabad vs Chennai Super Kings
2018-05-22,club,WTC,female,1146789,Trailblazers vs Supernovas
2018-05-21,club,RLC,male,1127777,Surrey vs Hampshire
2018-05-20,club,RLC,male,1127771,Yorkshire vs Warwickshire
2018-05-20,club,RLC,male,1127772,Lancashire vs Durham
2018-05-20,club,RLC,male,1127773,Middlesex vs Kent
2018-05-20,club,RLC,male,1127774,Essex vs Gloucestershire
2018-05-20,club,RLC,male,1127775,Somerset vs Glamorgan
2018-05-20,club,RLC,male,1127776,Northamptonshire vs Nottinghamshire
2018-05-20,club,IPL,male,1136615,Delhi Daredevils vs Mumbai Indians
2018-05-20,club,IPL,male,1136616,Chennai Super Kings vs Kings XI Punjab
2018-05-20,international,T20,female,1144442,South Africa vs Bangladesh
2018-05-19,club,RLC,male,1127769,Worcestershire vs Derbyshire
2018-05-19,club,RLC,male,1127770,Sussex vs Hampshire
2018-05-19,club,IPL,male,1136613,Rajasthan Royals vs Royal Challengers Bangalore
2018-05-19,club,IPL,male,1136614,Sunrisers Hyderabad vs Kolkata Knight Riders
2018-05-19,international,T20,female,1144441,South Africa vs Bangladesh
2018-05-18,club,RLC,male,1127766,Yorkshire vs Durham
2018-05-18,club,RLC,male,1127767,Surrey vs Somerset
2018-05-18,club,RLC,male,1127768,Glamorgan vs Gloucestershire
2018-05-18,club,IPL,male,1136612,Delhi Daredevils vs Chennai Super Kings
2018-05-17,club,RLC,male,1127761,Derbyshire vs Warwickshire
2018-05-17,club,RLC,male,1127762,Nottinghamshire vs Lancashire
2018-05-17,club,RLC,male,1127763,Leicestershire vs Northamptonshire
2018-05-17,club,RLC,male,1127764,Middlesex vs Essex
2018-05-17,club,RLC,male,1127765,Kent vs Sussex
2018-05-17,club,IPL,male,1136611,Royal Challengers Bangalore vs Sunrisers Hyderabad
2018-05-16,club,IPL,male,1136610,Mumbai Indians vs Kings XI Punjab
2018-05-15,club,IPL,male,1136609,Kolkata Knight Riders vs Rajasthan Royals
2018-05-14,club,IPL,male,1136608,Kings XI Punjab vs Royal Challengers Bangalore
2018-05-14,international,ODI,female,1144439,Bangladesh vs South Africa
2018-05-13,club,IPL,male,1136606,Chennai Super Kings vs Sunrisers Hyderabad
2018-05-13,club,IPL,male,1136607,Mumbai Indians vs Rajasthan Royals
2018-05-12,club,IPL,male,1136604,Kings XI Punjab vs Kolkata Knight Riders
2018-05-12,club,IPL,male,1136605,Delhi Daredevils vs Royal Challengers Bangalore
2018-05-11,international,Test,male,1127284,Ireland vs Pakistan
2018-05-11,club,CCH,male,1127631,Surrey vs Yorkshire
2018-05-11,club,CCH,male,1127632,Essex vs Worcestershire
2018-05-11,club,CCH,male,1127633,Hampshire vs Somerset
2018-05-11,club,CCH,male,1127634,Nottinghamshire vs Lancashire
2018-05-11,club,CCH,male,1127688,Kent vs Sussex
2018-05-11,club,CCH,male,1127689,Northamptonshire vs Warwickshire
2018-05-11,club,CCH,male,1127691,Derbyshire vs Durham
2018-05-11,club,IPL,male,1136603,Rajasthan Royals vs Chennai Super Kings
2018-05-11,international,ODI,female,1144438,South Africa vs Bangladesh
2018-05-10,club,IPL,male,1136602,Delhi Daredevils vs Sunrisers Hyderabad
2018-05-09,club,IPL,male,1136601,Kolkata Knight Riders vs Mumbai Indians
2018-05-09,international,ODI,female,1144437,Bangladesh vs South Africa
2018-05-08,club,IPL,male,1136600,Rajasthan Royals vs Kings XI Punjab
2018-05-07,club,IPL,male,1136599,Sunrisers Hyderabad vs Royal Challengers Bangalore
2018-05-06,club,IPL,male,1136597,Mumbai Indians vs Kolkata Knight Riders
2018-05-06,club,IPL,male,1136598,Kings XI Punjab vs Rajasthan Royals
2018-05-06,international,ODI,female,1144436,Bangladesh vs South Africa
2018-05-06,international,ODM,male,1145318,Malaysia vs Bermuda
2018-05-06,international,ODM,male,1145319,Uganda vs Jersey
2018-05-05,club,IPL,male,1136595,Chennai Super Kings vs Royal Challengers Bangalore
2018-05-05,club,IPL,male,1136596,Sunrisers Hyderabad vs Delhi Daredevils
2018-05-05,international,ODM,male,1144333,Denmark vs Vanuatu
2018-05-05,international,ODM,male,1144334,Malaysia vs Bermuda
2018-05-04,club,CCH,male,1127627,Yorkshire vs Essex
2018-05-04,club,CCH,male,1127628,Somerset vs Lancashire
2018-05-04,club,CCH,male,1127629,Surrey vs Worcestershire
2018-05-04,club,CCH,male,1127630,Nottinghamshire vs Hampshire
2018-05-04,club,CCH,male,1127685,Leicestershire vs Durham
2018-05-04,club,CCH,male,1127686,Glamorgan vs Kent
2018-05-04,club,CCH,male,1127687,Middlesex vs Sussex
2018-05-04,club,IPL,male,1136594,Kings XI Punjab vs Mumbai Indians
2018-05-04,international,ODI,female,1144435,South Africa vs Bangladesh
2018-05-03,club,CCH,male,1127684,Derbyshire vs Warwickshire
2018-05-03,club,IPL,male,1136593,Kolkata Knight Riders vs Chennai Super Kings
2018-05-03,international,ODM,male,1144330,Uganda vs Denmark
2018-05-03,international,ODM,male,1144331,Malaysia vs Jersey
2018-05-03,international,ODM,male,1144332,Bermuda vs Vanuatu
2018-05-02,club,IPL,male,1136592,Delhi Daredevils vs Rajasthan Royals
2018-05-02,international,ODM,male,1144328,Uganda vs Vanuatu
2018-05-02,international,ODM,male,1144329,Malaysia vs Denmark
2018-05-01,club,IPL,male,1136591,Royal Challengers Bangalore vs Mumbai Indians
2018-04-30,club,IPL,male,1136590,Chennai Super Kings vs Delhi Daredevils
2018-04-30,international,ODM,male,1144324,Malaysia vs Vanuatu
2018-04-30,international,ODM,male,1144325,Jersey vs Denmark
2018-04-30,international,ODM,male,1144326,Uganda vs Bermuda
2018-04-29,club,IPL,male,1136588,Rajasthan Royals vs Sunrisers Hyderabad
2018-04-29,club,IPL,male,1136589,Royal Challengers Bangalore vs Kolkata Knight Riders
2018-04-29,international,ODM,male,1144321,Malaysia vs Uganda
2018-04-29,international,ODM,male,1144322,Bermuda vs Denmark
2018-04-29,international,ODM,male,1144323,Vanuatu vs Jersey
2018-04-28,club,IPL,male,1136587,Chennai Super Kings vs Mumbai Indians
2018-04-27,club,CCH,male,1127623,Hampshire vs Essex
2018-04-27,club,CCH,male,1127624,Lancashire vs Surrey
2018-04-27,club,CCH,male,1127625,Worcestershire vs Nottinghamshire
2018-04-27,club,CCH,male,1127626,Somerset vs Yorkshire
2018-04-27,club,CCH,male,1127680,Middlesex vs Glamorgan
2018-04-27,club,CCH,male,1127682,Sussex vs Gloucestershire
2018-04-27,club,CCH,male,1127683,Leicestershire vs Derbyshire
2018-04-27,club,IPL,male,1136586,Delhi Daredevils vs Kolkata Knight Riders
2018-04-27,international,IT20,male,1142223,Kuwait vs Saudi Arabia
2018-04-27,international,IT20,male,1142224,Qatar vs United Arab Emirates
2018-04-26,club,IPL,male,1136585,Sunrisers Hyderabad vs Kings XI Punjab
2018-04-26,international,IT20,male,1142220,United Arab Emirates vs Kuwait
2018-04-26,international,IT20,male,1142221,Bahrain vs Qatar
2018-04-26,international,IT20,male,1142222,Saudi Arabia vs Maldives
2018-04-25,club,IPL,male,1136584,Royal Challengers Bangalore vs Chennai Super Kings
2018-04-24,club,IPL,male,1136583,Mumbai Indians vs Sunrisers Hyderabad
2018-04-24,international,IT20,male,1142217,United Arab Emirates vs Maldives
2018-04-24,international,IT20,male,1142218,Saudi Arabia vs Qatar
2018-04-24,international,IT20,male,1142219,Kuwait vs Bahrain
2018-04-23,club,IPL,male,1136582,Delhi Daredevils vs Kings XI Punjab
2018-04-23,international,IT20,male,1142214,Qatar vs Maldives
2018-04-23,international,IT20,male,1142215,Kuwait vs Saudi Arabia
2018-04-23,international,IT20,male,1142216,United Arab Emirates vs Bahrain
2018-04-22,club,IPL,male,1136580,Sunrisers Hyderabad vs Chennai Super Kings
2018-04-22,club,IPL,male,1136581,Rajasthan Royals vs Mumbai Indians
2018-04-21,club,IPL,male,1136578,Kolkata Knight Riders vs Kings XI Punjab
2018-04-21,club,IPL,male,1136579,Royal Challengers Bangalore vs Delhi Daredevils
2018-04-21,international,IT20,male,1142211,Qatar vs Kuwait
2018-04-21,international,IT20,male,1142212,Maldives vs Bahrain
2018-04-21,international,IT20,male,1142213,Saudi Arabia vs United Arab Emirates
2018-04-21,international,IT20,male,1143125,Gambia vs Sierra Leone
2018-04-20,club,CCH,male,1127619,Essex vs Lancashire
2018-04-20,club,CCH,male,1127620,Yorkshire vs Nottinghamshire
2018-04-20,club,CCH,male,1127621,Surrey vs Hampshire
2018-04-20,club,CCH,male,1127622,Somerset vs Worcestershire
2018-04-20,club,CCH,male,1127675,Durham vs Kent
2018-04-20,club,CCH,male,1127676,Northamptonshire vs Warwickshire
2018-04-20,club,CCH,male,1127677,Derbyshire vs Middlesex
2018-04-20,club,CCH,male,1127678,Gloucestershire vs Glamorgan
2018-04-20,club,CCH,male,1127679,Sussex vs Leicestershire
2018-04-20,club,IPL,male,1136577,Chennai Super Kings vs Rajasthan Royals
2018-04-20,international,IT20,male,1142208,Kuwait vs Maldives
2018-04-20,international,IT20,male,1142209,Bahrain vs Saudi Arabia
2018-04-20,international,IT20,male,1142210,Qatar vs United Arab Emirates
2018-04-19,club,IPL,male,1136576,Kings XI Punjab vs Sunrisers Hyderabad
2018-04-18,club,IPL,male,1136575,Rajasthan Royals vs Kolkata Knight Riders
2018-04-18,international,IT20,male,1143121,Ghana vs Gambia
2018-04-18,international,IT20,male,1143122,Nigeria vs Sierra Leone
2018-04-17,club,IPL,male,1136574,Mumbai Indians vs Royal Challengers Bangalore
2018-04-16,club,IPL,male,1136573,Kolkata Knight Riders vs Delhi Daredevils
2018-04-15,club,IPL,male,1136571,Royal Challengers Bangalore vs Rajasthan Royals
2018-04-15,club,IPL,male,1136572,Kings XI Punjab vs Chennai Super Kings
2018-04-15,international,IT20,male,1143118,Ghana vs Sierra Leone
2018-04-14,club,IPL,male,1136569,Mumbai Indians vs Delhi Daredevils
2018-04-14,club,IPL,male,1136570,Kolkata Knight Riders vs Sunrisers Hyderabad
2018-04-14,international,IT20,male,1143115,Nigeria vs Sierra Leone
2018-04-13,club,CCH,male,1127616,Hampshire vs Worcestershire
2018-04-13,club,CCH,male,1127618,Lancashire vs Nottinghamshire
2018-04-13,club,CCH,male,1127672,Kent vs Gloucestershire
2018-04-13,club,CCH,male,1127673,Warwickshire vs Sussex
2018-04-13,club,CCH,male,1127674,Middlesex vs Northamptonshire
2018-04-13,club,IPL,male,1136568,Royal Challengers Bangalore vs Kings XI Punjab
2018-04-12,international,ODI,female,1131778,England vs India
2018-04-12,club,IPL,male,1136567,Sunrisers Hyderabad vs Mumbai Indians
2018-04-11,club,IPL,male,1136566,Rajasthan Royals vs Delhi Daredevils
2018-04-10,club,IPL,male,1136565,Chennai Super Kings vs Kolkata Knight Riders
2018-04-09,international,ODI,female,1131777,India vs England
2018-04-09,club,IPL,male,1136564,Sunrisers Hyderabad vs Rajasthan Royals
2018-04-08,club,IPL,male,1136562,Kings XI Punjab vs Delhi Daredevils
2018-04-08,club,IPL,male,1136563,Kolkata Knight Riders vs Royal Challengers Bangalore
2018-04-07,club,IPL,male,1136561,Mumbai Indians vs Chennai Super Kings
2018-04-03,international,T20,male,1140071,West Indies vs Pakistan
2018-04-02,international,T20,male,1140070,Pakistan vs West Indies
2018-04-01,international,T20,male,1140069,Pakistan vs West Indies
2018-03-31,international,T20,female,1131241,Australia vs England
2018-03-30,international,Test,male,1075985,South Africa vs Australia
2018-03-30,international,Test,male,1115781,England vs New Zealand
2018-03-30,international,T20,female,1138203,Pakistan vs Sri Lanka
2018-03-29,international,T20,female,1131240,England vs India
2018-03-28,international,T20,female,1131239,England vs Australia
2018-03-28,international,T20,female,1138202,Sri Lanka vs Pakistan
2018-03-26,international,T20,female,1131238,Australia vs India
2018-03-25,club,PSL,male,1128851,Islamabad United vs Peshawar Zalmi
2018-03-25,international,T20,female,1131237,India vs England
2018-03-25,international,ODI,male,1133031,West Indies vs Afghanistan
2018-03-25,international,T20,female,1138198,West Indies vs New Zealand
2018-03-24,international,ODI,female,1138201,Pakistan vs Sri Lanka
2018-03-23,club,SSH,male,1118894,Tasmania vs Queensland
2018-03-23,international,T20,female,1131236,Australia vs England
2018-03-23,international,ODI,male,1133030,Ireland vs Afghanistan
2018-03-22,international,Test,male,1075984,South Africa vs Australia
2018-03-22,international,Test,male,1115780,England vs New Zealand
2018-03-22,international,T20,female,1131235,India vs Australia
2018-03-22,international,ODI,male,1133029,United Arab Emirates vs Zimbabwe
2018-03-22,international,ODI,female,1138200,Pakistan vs Sri Lanka
2018-03-21,club,PSL,male,1128850,Karachi Kings vs Peshawar Zalmi
2018-03-21,international,ODI,male,1133028,West Indies vs Scotland
2018-03-20,club,PSL,male,1128849,Peshawar Zalmi vs Quetta Gladiators
2018-03-20,international,ODI,male,1133027,United Arab Emirates vs Afghanistan
2018-03-20,international,T20,female,1138196,New Zealand vs West Indies
2018-03-19,international,ODI,male,1133026,Zimbabwe vs West Indies
2018-03-18,club,PSL,male,1128848,Islamabad United vs Karachi Kings
2018-03-18,international,ODI,male,1133025,Ireland vs Scotland
2018-03-18,international,T20,male,1133823,Bangladesh vs India
2018-03-17,international,ODI,male,1133023,Papua New Guinea vs Hong Kong
2018-03-17,international,ODM,male,1133024,Netherlands vs Nepal
2018-03-16,club,PSL,male,1128846,Peshawar Zalmi vs Lahore Qalandars
2018-03-16,club,PSL,male,1128847,Islamabad United vs Karachi Kings
2018-03-16,international,ODI,male,1133022,Zimbabwe vs Ireland
2018-03-16,international,T20,male,1133822,Sri Lanka vs Bangladesh
2018-03-16,international,T20,female,1138195,New Zealand vs West Indies
2018-03-15,club,PSL,male,1128844,Peshawar Zalmi vs Karachi Kings
2018-03-15,club,PSL,male,1128845,Quetta Gladiators vs Islamabad United
2018-03-15,international,ODI,female,1131233,Australia vs India
2018-03-15,international,ODI,male,1133018,West Indies vs Afghanistan
2018-03-15,international,ODI,male,1133019,Scotland vs United Arab Emirates
2018-03-15,international,ODM,male,1133020,Papua New Guinea vs Nepal
2018-03-15,international,ODM,male,1133021,Netherlands vs Hong Kong
2018-03-14,club,SSH,male,1118893,Western Australia vs South Australia
2018-03-14,club,PSL,male,1128843,Quetta Gladiators vs Lahore Qalandars
2018-03-14,international,T20,male,1133821,India vs Bangladesh
2018-03-14,international,T20,female,1138194,New Zealand vs West Indies
2018-03-13,club,PSL,male,1128842,Multan Sultans vs Islamabad United
2018-03-12,international,ODI,female,1131232,India vs Australia
2018-03-12,international,ODM,male,1133014,West Indies vs Netherlands
2018-03-12,international,ODI,male,1133015,Ireland vs United Arab Emirates
2018-03-12,international,ODM,male,1133016,Hong Kong vs Nepal
2018-03-12,international,ODI,male,1133017,Zimbabwe vs Scotland
2018-03-12,international,T20,male,1133820,Sri Lanka vs India
2018-03-11,club,PSL,male,1128841,Karachi Kings vs Lahore Qalandars
2018-03-11,international,ODI,female,1138193,New Zealand vs West Indies
2018-03-10,international,ODI,male,1115779,New Zealand vs England
2018-03-10,club,PSL,male,1128839,Multan Sultans vs Karachi Kings
2018-03-10,club,PSL,male,1128840,Peshawar Zalmi vs Quetta Gladiators
2018-03-10,international,ODI,male,1133010,West Indies vs Ireland
2018-03-10,international,ODM,male,1133011,Papua New Guinea vs Netherlands
2018-03-10,international,ODI,male,1133012,Zimbabwe vs Hong Kong
2018-03-10,international,ODM,male,1133013,Afghanistan vs Nepal
2018-03-10,international,T20,male,1133819,Sri Lanka vs Bangladesh
2018-03-09,international,Test,male,1075983,Australia vs South Africa
2018-03-09,club,PSL,male,1128837,Multan Sultans vs Lahore Qalandars
2018-03-09,club,PSL,male,1128838,Peshawar Zalmi vs Islamabad United
2018-03-08,club,PSL,male,1128835,Islamabad United vs Lahore Qalandars
2018-03-08,club,PSL,male,1128836,Karachi Kings vs Quetta Gladiators
2018-03-08,international,ODM,male,1133006,Netherlands vs United Arab Emirates
2018-03-08,international,ODI,male,1133007,Papua New Guinea vs West Indies
2018-03-08,international,ODM,male,1133008,Scotland vs Nepal
2018-03-08,international,ODI,male,1133009,Hong Kong vs Afghanistan
2018-03-08,international,T20,male,1133818,Bangladesh vs India
2018-03-08,international,ODI,female,1138192,West Indies vs New Zealand
2018-03-07,international,ODI,male,1115778,England vs New Zealand
2018-03-07,club,PSL,male,1128834,Multan Sultans vs Quetta Gladiators
2018-03-06,club,PSL,male,1128833,Peshawar Zalmi vs Multan Sultans
2018-03-06,international,ODI,male,1133002,Papua New Guinea vs Ireland
2018-03-06,international,ODI,male,1133003,West Indies vs United Arab Emirates
2018-03-06,international,ODI,male,1133004,Zimbabwe vs Afghanistan
2018-03-06,international,ODI,male,1133005,Hong Kong vs Scotland
